anime_id;name;genre;type;episodes;rating;members
8493;Gegege no Kitarou: Kitarou no Yuurei Densha;Adventure, Demons, Super Power, Supernatural;Movie;1;5.91;206
7619;Gegege no Kitarou (1996);Adventure, Demons, Supernatural;TV;114;6.79;839
8239;Anime Yasei no Sakebi;Adventure, Drama;TV;22;6.11;182
13029;Arashi no Yoru ni: Himitsu no Tomodachi;Adventure, Drama;TV;26;6.93;1597
6202;Daisetsusan no Yuusha Kibaou;Adventure, Drama;Special;1;7.13;322
25081;Daisougen no Chiisana Tenshi Bush Baby Specials;Adventure, Drama;Special;2;5.27;84
2913;Daisougen no Chiisana Tenshi: Bush Baby;Adventure, Drama;TV;40;7.16;889
10471;Ie Naki Ko Remi Specials;Adventure, Drama;Special;3;7.72;781
2569;Jungle Book Shounen Mowgli;Adventure, Drama;TV;52;6.99;3035
2556;Jungle Taitei (1989);Adventure, Drama;TV;52;6.78;1875
18533;Jungle Taitei Leo: Hon-o-ji;Adventure, Drama;Movie;1;6.77;190
4074;Kouya no Yobigoe: Hoero Buck;Adventure, Drama;Special;1;6.92;650
5084;Mai Mai Shinko to Sennen no Mahou;Adventure, Drama;Movie;1;7.33;6491
4926;Marco: Haha wo Tazunete Sanzenri;Adventure, Drama;Movie;1;7.21;1060
2141;Oseam;Adventure, Drama;Movie;1;7.43;3648
13103;Ponta to Ensoku;Adventure, Drama;OVA;1;6.40;185
2314;Tobe! Kujira no Peek;Adventure, Drama;Movie;1;6.21;286
4927;Tomoe ga Yuku!;Adventure, Drama;OVA;2;5.65;317
2199;Chirin no Suzu;Adventure, Drama, Fantasy;Movie;1;7.22;3344
503;Eien no Aselia;Adventure, Drama, Fantasy;OVA;2;5.67;3132
5689;Eien no Filena;Adventure, Drama, Fantasy;OVA;6;6.25;301
1325;Hamelin no Violin Hiki;Adventure, Drama, Fantasy;TV;25;6.78;3654
757;Kaze wo Mita Shounen;Adventure, Drama, Fantasy;Movie;1;6.86;3551
1379;Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.;Adventure, Drama, Fantasy;Movie;1;7.91;26746
2175;Kino no Tabi: The Beautiful World - Byouki no Kuni - For You;Adventure, Drama, Fantasy;Movie;1;7.87;23453
597;Neko no Ongaeshi;Adventure, Drama, Fantasy;Movie;1;7.98;92499
439;RG Veda;Adventure, Drama, Fantasy;OVA;2;6.28;5070
171;Strange Dawn;Adventure, Drama, Fantasy;TV;13;6.59;1865
4884;Tales of the Abyss;Adventure, Drama, Fantasy;TV;26;7.47;74901
754;Yuki no Joou;Adventure, Drama, Fantasy;TV;36;7.19;2228
2928;.hack//G.U. Returner;Adventure, Drama, Fantasy, Game, Magic, Sci-Fi;OVA;1;6.91;15412
873;.hack//Roots;Adventure, Drama, Fantasy, Game, Sci-Fi;TV;26;7.06;50480
32645;Hi no Tori: Reimei-hen;Adventure, Drama, Fantasy, Historical;Movie;1;7.44;68
6262;Manga Sekai Mukashibanashi;Adventure, Drama, Fantasy, Historical;TV;127;7.31;591
525;Otogizoushi;Adventure, Drama, Fantasy, Historical;TV;26;7.10;10591
381;Fushigi Yuugi OVA 2;Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo;OVA;6;7.37;13508
496;Kamui no Ken;Adventure, Drama, Fantasy, Historical, Shounen;Movie;1;6.72;2776
7904;Kemono no Souja Erin: Soushuuhen;Adventure, Drama, Fantasy, Historical, Slice of Life;TV;10;7.14;1386
6124;Toshishun;Adventure, Drama, Fantasy, Historical, Supernatural;Special;1;6.30;92
3176;Nessa no Haou Gandalla;Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural;TV;26;6.15;637
666;JoJo no Kimyou na Bouken;Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire;OVA;6;7.47;24523
665;JoJo no Kimyou na Bouken: Adventure;Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire;OVA;7;7.22;20337
7252;Enchanted Journey;Adventure, Drama, Fantasy, Kids;Movie;1;6.32;223
12917;Madang-Eul Naon Amtalg;Adventure, Drama, Fantasy, Kids;Movie;1;7.97;1528
4138;Chiisana Pengin: Lolo no Bouken;Adventure, Drama, Fantasy, Kids, Slice of Life;OVA;3;7.46;1459
678;Shadow Skill: Eigi;Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power;TV;26;7.24;7977
1563;Magic Knight Rayearth II;Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo;TV;29;7.61;19209
6421;Fullmetal Alchemist: Brotherhood Specials;Adventure, Drama, Fantasy, Magic, Military, Shounen;Special;4;8.11;67962
2523;Izumo: Takeki Tsurugi no Senki;Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural;TV;12;6.38;7748
393;Escaflowne;Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo;Movie;1;7.19;37379
160;Ima, Soko ni Iru Boku;Adventure, Drama, Fantasy, Military, Sci-Fi;TV;13;7.81;56839
2456;Mori no Densetsu;Adventure, Drama, Fantasy, Music;Movie;1;6.69;1032
431;Howl no Ugoku Shiro;Adventure, Drama, Fantasy, Romance;Movie;1;8.74;333186
1141;Palme no Ki;Adventure, Drama, Fantasy, Romance;Movie;1;6.62;3462
1140;Giniro no Kami no Agito;Adventure, Drama, Fantasy, Romance, Sci-Fi;Movie;1;7.28;45084
124;Fushigi Yuugi: Eikouden;Adventure, Drama, Fantasy, Romance, Shoujo;OVA;4;7.00;11740
585;Mimi wo Sumaseba;Adventure, Drama, Fantasy, Romance, Slice of Life;Movie;1;8.32;94435
1549;1000-nen Joou: Queen Millennia;Adventure, Drama, Fantasy, Sci-Fi;Movie;1;7.02;2078
2793;Hi no Tori 2772: Ai no CosmoZone;Adventure, Drama, Fantasy, Sci-Fi;Movie;1;6.94;1717
2487;Kyouryuu Boukenki Jura Tripper;Adventure, Drama, Fantasy, Sci-Fi;TV;39;7.02;756
1137;Mushrambo;Adventure, Drama, Fantasy, Sci-Fi, Shounen;TV;32;7.12;8722
1301;Ginga Tetsudou 999 (Movie);Adventure, Drama, Fantasy, Sci-Fi, Space;Movie;1;7.76;7237
17137;Saiyuuki Gaiden: Tokubetsu-hen - Kouga no Shou;Adventure, Drama, Fantasy, Shoujo;OVA;1;7.47;1313
7058;Uragiri wa Boku no Namae wo Shitteiru;Adventure, Drama, Fantasy, Shoujo, Shounen Ai;TV;24;7.43;55040
985;Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks;Adventure, Drama, Fantasy, Shounen;Special;1;7.82;43673
3005;Shadow Skill;Adventure, Drama, Fantasy, Shounen;OVA;1;6.80;3164
679;Shadow Skill (1996);Adventure, Drama, Fantasy, Shounen;OVA;3;6.75;3210
1099;Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu;Adventure, Drama, Fantasy, Shounen;OVA;1;6.20;1449
360;Himiko-den;Adventure, Drama, Fantasy, Supernatural;TV;12;6.40;3731
5673;Apfelland Monogatari;Adventure, Drama, Historical;Movie;1;6.19;818
2545;Huckleberry no Bouken;Adventure, Drama, Historical;TV;26;6.25;748
19957;Huckleberry no Bouken (Movie);Adventure, Drama, Historical;Movie;1;5.93;111
5013;Juugo Shounen Hyouryuuki;Adventure, Drama, Historical;Special;1;6.43;305
8415;Oi! Ryouma;Adventure, Drama, Historical;TV;39;6.48;176
4514;Seton Doubutsuki: Kuma no Ko Jacky;Adventure, Drama, Historical;TV;26;6.72;819
5933;Shiroi Kiba White Fang Monogatari;Adventure, Drama, Historical;Special;1;6.63;185
17619;Souya Monogatari;Adventure, Drama, Historical;TV;21;6.71;98
11561;Sougen no Ko Tenguri;Adventure, Drama, Historical, Kids;Movie;1;6.30;406
2828;Ie Naki Ko;Adventure, Drama, Historical, Kids, Slice of Life;TV;51;7.90;4479
33396;Hua Jiang Hu Zhi Bu Liang Ren;Adventure, Drama, Historical, Martial Arts, Romance;ONA;54;8.00;59
8777;Nobara no Julie;Adventure, Drama, Historical, Music;TV;13;5.96;190
2618;Takarajima;Adventure, Drama, Historical, Mystery;TV;26;8.04;5306
21255;Takarajima (Movie);Adventure, Drama, Historical, Mystery, Supernatural;Movie;1;6.62;208
11685;Takarajima Memorial: Yuunagi to Yobareta Otoko;Adventure, Drama, Historical, Mystery, Supernatural;OVA;1;6.74;536
2333;Anime Sanjuushi;Adventure, Drama, Historical, Romance;TV;52;7.30;2102
23615;Eiyuu Banka Koushi-den;Adventure, Drama, Historical, Romance;OVA;1;6.44;101
4199;Entaku no Kishi Monogatari: Moero Arthur;Adventure, Drama, Historical, Romance;TV;30;6.72;608
1032;Kumo no You ni Kaze no You ni;Adventure, Drama, Historical, Romance;Movie;1;7.03;3536
4614;Moero Arthur: Hakuba no Ouji;Adventure, Drama, Historical, Romance;TV;22;6.37;267
959;Shin Chou Kyou Ryo: Condor Hero;Adventure, Drama, Historical, Romance;TV;26;7.53;4777
960;Shin Chou Kyou Ryo: Condor Hero II;Adventure, Drama, Historical, Romance;TV;26;7.51;2151
1946;Ashita no Nadja;Adventure, Drama, Historical, Romance, Shoujo;TV;50;7.68;13742
338;Rose of Versailles;Adventure, Drama, Historical, Romance, Shoujo;TV;40;8.40;32188
1371;Hi no Tori;Adventure, Drama, Historical, Sci-Fi, Supernatural;TV;13;7.29;4247
3054;La Seine no Hoshi;Adventure, Drama, Historical, Shoujo;TV;39;6.66;964
1663;Haha wo Tazunete Sanzenri;Adventure, Drama, Historical, Slice of Life;TV;52;7.39;3685
33474;Haha wo Tazunete Sanzenri (Movie);Adventure, Drama, Historical, Slice of Life;Movie;1;6.81;105
2829;Ie Naki Ko Remi;Adventure, Drama, Historical, Slice of Life;TV;23;8.03;6528
2544;Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone;Adventure, Drama, Historical, Slice of Life;TV;50;7.35;1794
24681;Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials;Adventure, Drama, Historical, Slice of Life;Special;2;6.24;103
25073;Makiba no Shoujo Katori Specials;Adventure, Drama, Historical, Slice of Life;Special;2;6.50;85
3162;Makiba no Shoujo Katri;Adventure, Drama, Historical, Slice of Life;TV;49;6.90;1048
2559;Romeo no Aoi Sora;Adventure, Drama, Historical, Slice of Life;TV;33;8.47;15074
23581;Romeo no Aoi Sora Specials;Adventure, Drama, Historical, Slice of Life;Special;2;6.70;297
2577;Tom Sawyer no Bouken;Adventure, Drama, Historical, Slice of Life;TV;49;7.15;2322
25069;Tom Sawyer no Bouken Specials;Adventure, Drama, Historical, Slice of Life;Special;2;6.16;133
58;Blue Gender;Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space;TV;26;7.13;40581
1380;Blue Gender: The Warrior;Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space;Movie;1;6.36;7197
1611;Galerians: Rion;Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural;OVA;3;5.74;2002
1705;Genma Taisen: Shinwa Zenya no Shou;Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural;TV;13;5.41;798
30944;Muku Hatojuu no Meiken Monogatari;Adventure, Drama, Kids;OVA;1;7.00;46
5535;Tottoi;Adventure, Drama, Kids, Slice of Life;Movie;1;6.66;280
18731;Bokutachi no Peace River;Adventure, Drama, Kids, Supernatural;OVA;1;5.38;82
1044;Taiyou no Ouji: Horus no Daibouken;Adventure, Drama, Magic;Movie;1;6.63;3717
812;Chikyuu Shoujo Arjuna;Adventure, Drama, Magic, Sci-Fi;TV;13;6.98;17520
760;Tenjou Tenge: The Past Chapter;Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural;Movie;1;7.16;15718
448;Tenjou Tenge: The Ultimate Fight;Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural;OVA;2;7.18;29039
81;Mobile Suit Gundam: The 08th MS Team;Adventure, Drama, Mecha, Military, Romance, Sci-Fi;OVA;12;8.13;34177
1230;Innocent Venus;Adventure, Drama, Mecha, Military, Sci-Fi;TV;12;6.95;19708
295;Divergence Eve 2: Misaki Chronicles;Adventure, Drama, Mecha, Military, Sci-Fi, Space;TV;13;6.43;4790
82;Mobile Suit Gundam 0080: War in the Pocket;Adventure, Drama, Mecha, Military, Sci-Fi, Space;OVA;6;7.85;22609
84;Mobile Suit Gundam 0083: Stardust Memory;Adventure, Drama, Mecha, Military, Sci-Fi, Space;OVA;13;7.47;20238
237;Eureka Seven;Adventure, Drama, Mecha, Romance, Sci-Fi;TV;50;8.19;239570
13731;Eureka Seven: New Order;Adventure, Drama, Mecha, Romance, Sci-Fi;Special;1;6.77;5900
2816;Toushou Daimos;Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen;TV;44;7.26;3100
2811;Soratobu Yuureisen;Adventure, Drama, Mecha, Sci-Fi;Movie;1;6.85;2634
1999;Sakura Taisen: Sumire;Adventure, Drama, Mecha, Sci-Fi, Shounen;OVA;1;6.52;1655
1382;Yuusha-Ou GaoGaiGar Final;Adventure, Drama, Mecha, Sci-Fi, Shounen;OVA;8;8.25;5001
1737;Uchuu Senshi Baldios;Adventure, Drama, Mecha, Sci-Fi, Shounen, Space;TV;34;6.79;600
92;After War Gundam X;Adventure, Drama, Mecha, Sci-Fi, Space;TV;39;7.39;19132
16752;Haedori Daemoheom;Adventure, Drama, Military;Movie;1;5.10;65
1677;Cosmo Warrior Zero Gaiden;Adventure, Drama, Military, Sci-Fi, Space;Special;2;6.54;1215
731;Interstella5555: The 5tory of The 5ecret 5tar 5ystem;Adventure, Drama, Music, Sci-Fi;Music;1;8.17;31464
2030;El Cazador de la Bruja;Adventure, Drama, Mystery;TV;26;7.32;31874
876;Street Fighter II V;Adventure, Drama, Mystery, Shounen;TV;29;7.16;14002
2055;Coo: Tooi Umi kara Kita Coo;Adventure, Drama, Mystery, Slice of Life;Movie;1;7.01;850
26359;Persona 4 the Golden Animation: Thank you Mr. Accomplice;Adventure, Drama, Mystery, Supernatural;Special;1;6.61;5230
10741;Jingi;Adventure, Drama, Police;OVA;2;5.86;124
522;Metropolis;Adventure, Drama, Police, Romance, Sci-Fi, Shounen;Movie;1;7.62;44030
19117;Toaru Hikuushi e no Koiuta;Adventure, Drama, Romance;TV;13;7.24;53375
2236;Toki wo Kakeru Shoujo;Adventure, Drama, Romance, Sci-Fi;Movie;1;8.44;289206
633;Legend of Basara;Adventure, Drama, Romance, Shoujo;TV;13;7.47;6033
8563;Chikyuu Monogatari Telepath 2500;Adventure, Drama, Sci-Fi;Movie;1;5.52;254
7285;Ginga Tetsudou 999: Diamond Ring no Kanata e;Adventure, Drama, Sci-Fi;Movie;1;6.75;745
10118;Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi;Adventure, Drama, Sci-Fi;ONA;5;6.67;378
1169;Green Legend Ran;Adventure, Drama, Sci-Fi;OVA;3;6.90;2908
302;Mirai Shounen Conan;Adventure, Drama, Sci-Fi;TV;26;8.16;15557
7308;Mirai Shounen Conan (Movie);Adventure, Drama, Sci-Fi;Movie;1;7.16;917
2613;Mirai Shounen Conan 2: Taiga Daibouken;Adventure, Drama, Sci-Fi;TV;24;7.03;931
2614;Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu;Adventure, Drama, Sci-Fi;Movie;1;6.93;753
1154;Mother: Saigo no Shoujo Eve;Adventure, Drama, Sci-Fi;Movie;1;5.97;697
5037;Terra e... (TV) Specials;Adventure, Drama, Sci-Fi;Special;3;6.91;1990
3032;Digimon Tamers: Boukensha-tachi no Tatakai;Adventure, Drama, Sci-Fi, Shounen;Movie;1;7.10;12676
584;Noein: Mou Hitori no Kimi e;Adventure, Drama, Sci-Fi, Slice of Life;TV;24;7.74;56244
1491;Ginga Tetsudou 999;Adventure, Drama, Sci-Fi, Space;TV;113;7.90;12672
28733;Ginga Tetsudou 999 (ONA);Adventure, Drama, Sci-Fi, Space;ONA;6;6.47;291
30481;Ginga Tetsudou 999 for Planetarium;Adventure, Drama, Sci-Fi, Space;Movie;1;6.80;231
30483;Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki;Adventure, Drama, Sci-Fi, Space;Movie;1;6.53;206
29716;Ginga Tetsudou 999: Shounen no Tabidachi to Wakare;Adventure, Drama, Sci-Fi, Space;Special;1;6.22;175
1941;Moonlight Mile 1st Season: Lift Off;Adventure, Drama, Sci-Fi, Space;TV;12;7.27;6037
2929;Moonlight Mile 2nd Season: Touch Down;Adventure, Drama, Sci-Fi, Space;TV;14;7.51;2758
1302;Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki;Adventure, Drama, Sci-Fi, Space;Movie;1;7.45;4199
17223;Hana no Asukagumi! 2: Lonely Cats Battle Royale;Adventure, Drama, Shoujo;OVA;1;5.30;112
17221;Shin Kabukichou Story Hana no Asukagumi!;Adventure, Drama, Shoujo;OVA;1;6.00;122
915;Ginga Densetsu Weed;Adventure, Drama, Shounen;TV;26;7.31;7484
825;King of Fighters: Another Day;Adventure, Drama, Shounen;ONA;4;6.47;8497
1001;Tide-Line Blue Special;Adventure, Drama, Shounen;Special;1;6.83;1345
12791;Yankee Reppuu-tai;Adventure, Drama, Shounen;OVA;6;5.88;110
2830;Chibikko Remi to Meiken Kapi;Adventure, Drama, Slice of Life;Movie;1;6.26;351
23585;Haha wo Tazunete Sanzenri Specials;Adventure, Drama, Slice of Life;Special;2;6.14;138
2831;Ie Naki Ko (Movie);Adventure, Drama, Slice of Life;Movie;1;6.80;469
25087;Ie Naki Ko Remi Specials (2001);Adventure, Drama, Slice of Life;Special;2;7.07;313
2573;Minami no Niji no Lucy;Adventure, Drama, Slice of Life;TV;50;7.05;742
25071;Minami no Niji no Lucy Specials;Adventure, Drama, Slice of Life;Special;2;7.60;93
30473;Nemure Omoi Ko, Sora no Shitone ni;Adventure, Drama, Space;Movie;1;5.53;508
199;Sen to Chihiro no Kamikakushi;Adventure, Drama, Supernatural;Movie;1;8.93;466254
2528;Megami Tengoku;Adventure, Ecchi, Fantasy;OVA;2;5.62;952
24455;Madan no Ou to Vanadis;Adventure, Ecchi, Fantasy, Harem, Romance;TV;13;7.28;114612
497;Yami to Boushi to Hon no Tabibito;Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai;TV;13;6.73;19237
11319;Zero no Tsukaima F;Adventure, Ecchi, Fantasy, Magic, Romance;TV;12;7.77;174026
1627;Choushin Hime Dangaizer 3;Adventure, Ecchi, Mecha, Sci-Fi;OVA;4;5.53;919
31941;Alice in Dreamland;Adventure, Fantasy;Movie;1;5.25;595
3631;Aoi Blink;Adventure, Fantasy;TV;39;7.00;931
1205;Aru Tabibito no Nikki;Adventure, Fantasy;ONA;6;7.33;15565
3401;Aru Tabibito no Nikki Specials;Adventure, Fantasy;Special;3;6.55;5473
17687;Bemubemu Hunter Kotengu Tenmaru;Adventure, Fantasy;TV;19;6.67;107
29886;Bogeul Bogeul Bomulseon;Adventure, Fantasy;Movie;1;6.33;63
12371;Bosco no Mori no Nakama-tachi;Adventure, Fantasy;Special;1;5.55;113
29135;Chiisana Teien;Adventure, Fantasy;Movie;1;5.91;151
31246;Choegang Habche: Mix Master;Adventure, Fantasy;TV;39;6.79;168
3968;Dragoon;Adventure, Fantasy;OVA;3;5.92;896
4798;Druaga no Tou: The Aegis of Uruk - Jil no Bouken;Adventure, Fantasy;Special;1;7.26;10516
4726;Druaga no Tou: The Sword of Uruk;Adventure, Fantasy;TV;12;7.39;46237
32608;Endride;Adventure, Fantasy;TV;24;5.79;38223
2890;Gake no Ue no Ponyo;Adventure, Fantasy;Movie;1;7.93;140277
2691;Gensei Shugoshin P-hyoro Ikka;Adventure, Fantasy;Movie;1;6.00;150
3461;Gensou Jotan Ellcia;Adventure, Fantasy;OVA;4;6.07;940
4476;Gensoumaden Saiyuuki: Kibou no Zaika;Adventure, Fantasy;OVA;1;7.16;2557
5934;Greed;Adventure, Fantasy;OVA;1;5.51;183
3760;Grimm Douwa: Kin no Tori;Adventure, Fantasy;Movie;1;7.23;405
5041;Guin Saga;Adventure, Fantasy;TV;26;7.29;26176
1031;Hanare Toride no Yonna;Adventure, Fantasy;Movie;1;5.26;1748
28759;Harbor Tale;Adventure, Fantasy;Movie;1;7.67;65
22327;Himalaya no Hikari no Oukoku;Adventure, Fantasy;OVA;1;6.63;71
19965;Ikinari Dagon;Adventure, Fantasy;TV;12;5.63;72
2264;Jungle Taitei Movie (1997);Adventure, Fantasy;Movie;1;7.25;1771
9172;Kaitei Sanman Mile;Adventure, Fantasy;Movie;1;6.32;189
2574;Kashi no Ki Mokku;Adventure, Fantasy;TV;52;5.91;787
572;Kaze no Tani no Nausicaä;Adventure, Fantasy;Movie;1;8.47;143273
2173;Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu;Adventure, Fantasy;Movie;1;5.94;181
17469;Kouchuu Ouja Mushiking: Greatest Champion e no Michi;Adventure, Fantasy;Movie;1;5.47;109
5886;Kujira no Josephina;Adventure, Fantasy;TV;23;6.53;158
7294;Licca-chan Fushigi na Mahou no Ring;Adventure, Fantasy;OVA;2;6.20;295
2286;Little Nemo;Adventure, Fantasy;Movie;1;7.51;4886
31205;Lulin Da Maoxian;Adventure, Fantasy;Movie;1;6.50;46
3876;Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou;Adventure, Fantasy;TV;26;6.58;279
2488;Mei to Koneko Bus;Adventure, Fantasy;Special;1;7.47;7714
8243;Mizuki Shigeru no Toono Monogatari;Adventure, Fantasy;Movie;1;7.67;143
10149;Mo fa a ma;Adventure, Fantasy;Movie;1;6.18;124
33602;Mo Jing Lieren;Adventure, Fantasy;ONA;26;7.50;49
33603;Mo Jing Lieren 2nd Season;Adventure, Fantasy;ONA;26;7.00;37
4468;Nagagutsu wo Haita Neko no Bouken;Adventure, Fantasy;TV;26;6.84;378
9798;Pandane to Tamago-hime;Adventure, Fantasy;Movie;1;7.13;1995
2792;Panzer Dragoon;Adventure, Fantasy;OVA;1;3.47;1047
1638;Peter Pan no Bouken;Adventure, Fantasy;TV;41;6.91;2146
23739;Peter Pan no Bouken Specials;Adventure, Fantasy;Special;2;5.71;128
2842;Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!;Adventure, Fantasy;Special;1;6.63;8541
5256;Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai;Adventure, Fantasy;Special;1;6.78;6671
592;PopoloCrois;Adventure, Fantasy;TV;26;7.20;1065
4191;Popolocrois Monogatari;Adventure, Fantasy;TV;25;7.26;1260
3765;Pygmalio;Adventure, Fantasy;TV;39;6.93;533
9061;RPG Densetsu Hepoi;Adventure, Fantasy;TV;50;6.89;158
23707;Sabaku no Kuni no Oujosama;Adventure, Fantasy;OVA;1;6.40;65
1724;Saint October;Adventure, Fantasy;TV;26;6.60;3838
32595;Seisen Cerberus: Ryuukoku no Fatalités;Adventure, Fantasy;TV;13;5.80;49394
3757;Sekai Meisaku Douwa: Aladdin to Mahou no Lamp;Adventure, Fantasy;Movie;1;6.58;573
7845;Seton Doubutsuki;Adventure, Fantasy;TV;45;6.96;187
33760;Shen Ming Zhi Zhou;Adventure, Fantasy;ONA;12;7.00;52
15579;Shinkai Densetsu Meremanoid;Adventure, Fantasy;TV;24;6.00;163
9392;Shounen Jack to Mahoutsukai;Adventure, Fantasy;Movie;1;5.59;230
4948;Shounen Sarutobi Sasuke;Adventure, Fantasy;Movie;1;6.34;564
24669;Son Gokuu Silk Road wo Tobu!!;Adventure, Fantasy;Special;1;5.33;68
6607;Superflat First Love;Adventure, Fantasy;Special;1;5.86;2433
2290;Superflat Monogram;Adventure, Fantasy;Special;1;6.74;4889
14333;Tanken Driland;Adventure, Fantasy;TV;37;6.52;4058
17969;Tanken Driland: 1000-nen no Mahou;Adventure, Fantasy;TV;51;6.32;680
5986;Tengai Makyou: Jiraiya Oboro-hen;Adventure, Fantasy;OVA;2;6.85;158
32732;Teo the Magic Planet Pilot;Adventure, Fantasy;Special;1;4.27;42
17201;Toki no Daichi: Hana no Oukoku no Majo;Adventure, Fantasy;OVA;3;6.00;71
32580;Uniminipet;Adventure, Fantasy;TV;26;6.75;35
10904;Waza no Tabibito;Adventure, Fantasy;Movie;1;5.89;474
4415;World Destruction: Sekai Bokumetsu no Rokunin;Adventure, Fantasy;TV;13;7.10;34732
32230;Xi You Ji;Adventure, Fantasy;TV;52;8.07;89
33762;Yong Zhe Da Mao Xian;Adventure, Fantasy;ONA;26;8.00;78
33763;Yong Zhe Da Mao Xian 2nd Season;Adventure, Fantasy;ONA;26;7.00;47
1143;.hack//Intermezzo;Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi;Special;1;6.71;16637
48;.hack//Sign;Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi;TV;26;7.14;110304
20533;Z/X: Ignition;Adventure, Fantasy, Game, Sci-Fi;TV;12;6.68;24788
5337;Bakugan Battle Brawlers: New Vestroia;Adventure, Fantasy, Game, Shounen;TV;52;6.50;14694
7395;Card Wang: Mix Master;Adventure, Fantasy, Game, Shounen;TV;39;6.58;617
5458;Yu☆Gi☆Oh! Duel Monsters: Battle City Special;Adventure, Fantasy, Game, Shounen;Special;1;7.21;9429
6979;Shukufuku no Campanella;Adventure, Fantasy, Harem, Magic;TV;12;6.41;20054
4662;Neo Angelique Abyss: Second Age;Adventure, Fantasy, Harem, Shoujo;TV;13;7.20;12975
5159;Shin Reyon Densetsu: Shikkoku no Majin;Adventure, Fantasy, Hentai;OVA;1;5.55;459
1834;Dragon Knight 4;Adventure, Fantasy, Hentai, Magic;OVA;4;5.98;1684
3526;Mahou Shoujo Meruru;Adventure, Fantasy, Hentai, Magic;OVA;2;5.73;1232
2838;Toushin Toshi II;Adventure, Fantasy, Hentai, Romance;OVA;3;5.91;584
16027;Greek Roman Sinhwa: Olympus Guardian;Adventure, Fantasy, Historical;TV;39;6.57;275
9501;Greek Roman Sinhwa: Olympus Guardian (Movie);Adventure, Fantasy, Historical;Movie;1;6.00;198
16556;Hong Kil-dong;Adventure, Fantasy, Historical;Movie;1;5.08;81
5876;Izumo;Adventure, Fantasy, Historical;OVA;2;6.26;276
25607;Sekai no Fushigi Tanken Series;Adventure, Fantasy, Historical;TV;10;6.20;50
